Program_ID,Model,Language,Static_Flagged,CBMC_SAT,Dynamic_Crashed,Dynamic_CWE,Edge_Coverage_Pct,Classification,Cell_Label
prog_001202,chatgpt,Python,1,0,0,NONE,65.8,STATIC_FP_RISK,STATIC_ONLY
prog_001203,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001204,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001205,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001206,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001207,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001208,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001209,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001210,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001211,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001212,chatgpt,Python,1,0,0,NONE,68.2,STATIC_FP_RISK,STATIC_ONLY
prog_001213,chatgpt,Python,0,0,0,NONE,74.2,PROVEN_SAFE,NONE
prog_001214,chatgpt,Python,1,0,1,CWE-502,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001215,chatgpt,Python,1,0,0,NONE,71.0,STATIC_FP_RISK,STATIC_ONLY
prog_001216,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001217,chatgpt,Python,0,0,0,NONE,63.0,PROVEN_SAFE,NONE
prog_001218,chatgpt,Python,0,0,0,NONE,74.2,PROVEN_SAFE,NONE
prog_001219,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001220,chatgpt,Python,1,0,0,NONE,73.8,STATIC_FP_RISK,STATIC_ONLY
prog_001221,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001222,chatgpt,Python,1,0,0,NONE,65.8,STATIC_FP_RISK,STATIC_ONLY
prog_001223,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001224,chatgpt,Python,0,0,0,NONE,75.8,PROVEN_SAFE,NONE
prog_001225,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001226,chatgpt,Python,1,0,1,CWE-78,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001227,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001228,chatgpt,Python,0,0,1,CWE-502,67.8,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001229,chatgpt,Python,0,0,0,NONE,71.4,PROVEN_SAFE,NONE
prog_001230,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001231,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001232,chatgpt,Python,0,0,1,CWE-22,63.8,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001233,chatgpt,Python,1,0,0,NONE,66.6,STATIC_FP_RISK,STATIC_ONLY
prog_001234,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001235,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001236,chatgpt,Python,0,0,0,NONE,64.6,PROVEN_SAFE,NONE
prog_001237,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001238,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001239,chatgpt,Python,1,0,0,NONE,71.4,STATIC_FP_RISK,STATIC_ONLY
prog_001240,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001241,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001242,chatgpt,Python,0,0,0,NONE,61.0,PROVEN_SAFE,NONE
prog_001243,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001244,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001245,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001246,chatgpt,Python,0,0,0,NONE,62.2,PROVEN_SAFE,NONE
prog_001247,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001248,chatgpt,Python,1,0,1,CWE-502,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001249,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001250,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001251,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001252,chatgpt,Python,0,0,0,NONE,79.8,PROVEN_SAFE,NONE
prog_001253,chatgpt,Python,0,0,0,NONE,75.8,PROVEN_SAFE,NONE
prog_001254,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001255,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001256,chatgpt,Python,1,0,1,CWE-502,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001257,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001258,chatgpt,Python,0,0,1,CWE-78,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001259,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001260,chatgpt,Python,1,0,1,CWE-502,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001261,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001262,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001263,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001264,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001265,chatgpt,Python,1,0,0,NONE,75.4,STATIC_FP_RISK,STATIC_ONLY
prog_001266,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001267,chatgpt,Python,0,0,0,NONE,60.6,PROVEN_SAFE,NONE
prog_001268,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001269,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001270,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001271,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001272,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001273,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001274,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001275,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001276,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001277,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001278,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001279,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001280,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001281,chatgpt,Python,0,0,0,NONE,74.6,PROVEN_SAFE,NONE
prog_001282,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001283,chatgpt,Python,0,0,0,NONE,61.4,PROVEN_SAFE,NONE
prog_001284,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001285,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001286,chatgpt,Python,1,0,0,NONE,71.0,STATIC_FP_RISK,STATIC_ONLY
prog_001287,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001288,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001289,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001290,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001291,chatgpt,Python,1,0,0,NONE,69.4,STATIC_FP_RISK,STATIC_ONLY
prog_001292,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001293,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001294,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001295,chatgpt,Python,0,0,0,NONE,57.8,PROVEN_SAFE,NONE
prog_001296,chatgpt,Python,1,0,0,NONE,75.4,STATIC_FP_RISK,STATIC_ONLY
prog_001297,chatgpt,Python,1,0,0,NONE,63.0,STATIC_FP_RISK,STATIC_ONLY
prog_001298,chatgpt,Python,0,0,0,NONE,63.8,PROVEN_SAFE,NONE
prog_001299,chatgpt,Python,0,0,0,NONE,76.6,PROVEN_SAFE,NONE
prog_001300,chatgpt,Python,0,0,0,NONE,63.0,PROVEN_SAFE,NONE
prog_001301,chatgpt,Python,0,0,0,NONE,77.0,PROVEN_SAFE,NONE
prog_001302,chatgpt,Python,1,0,0,NONE,79.8,STATIC_FP_RISK,STATIC_ONLY
prog_001303,chatgpt,Python,1,0,0,NONE,69.0,STATIC_FP_RISK,STATIC_ONLY
prog_001304,chatgpt,Python,1,0,1,CWE-502,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001305,chatgpt,Python,0,0,1,CWE-78,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001306,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001307,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001308,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001309,chatgpt,Python,1,0,0,NONE,75.0,STATIC_FP_RISK,STATIC_ONLY
prog_001310,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001311,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001312,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001313,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001314,chatgpt,Python,1,0,1,CWE-22,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001315,chatgpt,Python,1,0,1,CWE-22,69.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001316,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001317,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001318,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001319,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001320,chatgpt,Python,1,0,0,NONE,75.8,STATIC_FP_RISK,STATIC_ONLY
prog_001321,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001322,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001323,chatgpt,Python,1,0,1,CWE-22,72.6,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001324,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001325,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001326,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001327,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001328,chatgpt,Python,1,0,0,NONE,78.2,STATIC_FP_RISK,STATIC_ONLY
prog_001329,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001330,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001331,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001332,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001333,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001334,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001335,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001336,chatgpt,Python,0,0,1,CWE-94,69.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001337,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001338,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001339,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001340,chatgpt,Python,0,0,0,NONE,64.2,PROVEN_SAFE,NONE
prog_001341,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001342,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001343,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001344,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001345,chatgpt,Python,1,0,0,NONE,73.8,STATIC_FP_RISK,STATIC_ONLY
prog_001346,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001347,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001348,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001349,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001350,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001351,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001352,chatgpt,Python,0,0,1,CWE-89,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001353,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001354,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001355,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001356,chatgpt,Python,1,0,0,NONE,72.2,STATIC_FP_RISK,STATIC_ONLY
prog_001357,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001358,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001359,chatgpt,Python,1,0,1,CWE-22,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001360,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001361,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001362,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001363,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001364,chatgpt,Python,1,0,1,CWE-94,68.6,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001365,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001366,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001367,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001368,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001369,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001370,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001371,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001372,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001373,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001374,chatgpt,Python,0,0,1,CWE-78,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001375,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001376,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001377,chatgpt,Python,0,0,1,CWE-95,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001378,chatgpt,Python,1,0,1,CWE-22,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001379,chatgpt,Python,0,0,0,NONE,59.4,PROVEN_SAFE,NONE
prog_001380,chatgpt,Python,1,0,0,NONE,64.2,STATIC_FP_RISK,STATIC_ONLY
prog_001381,chatgpt,Python,1,0,0,NONE,75.4,STATIC_FP_RISK,STATIC_ONLY
prog_001382,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001383,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001384,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001385,chatgpt,Python,0,0,1,CWE-89,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001386,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001387,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001388,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001389,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001390,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001391,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001392,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001393,chatgpt,Python,1,0,0,NONE,74.6,STATIC_FP_RISK,STATIC_ONLY
prog_001394,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001395,chatgpt,Python,1,0,0,NONE,73.0,STATIC_FP_RISK,STATIC_ONLY
prog_001396,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001397,chatgpt,Python,1,0,0,NONE,71.4,STATIC_FP_RISK,STATIC_ONLY
prog_001398,chatgpt,Python,0,0,0,NONE,70.6,PROVEN_SAFE,NONE
prog_001399,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001400,chatgpt,Python,0,0,0,NONE,60.2,PROVEN_SAFE,NONE
prog_001401,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001402,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001403,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001404,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001405,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001406,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001407,chatgpt,Python,1,0,0,NONE,79.0,STATIC_FP_RISK,STATIC_ONLY
prog_001408,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001409,chatgpt,Python,1,0,0,NONE,68.6,STATIC_FP_RISK,STATIC_ONLY
prog_001410,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001411,chatgpt,Python,1,0,0,NONE,72.6,STATIC_FP_RISK,STATIC_ONLY
prog_001412,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001413,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001414,chatgpt,Python,0,0,0,NONE,71.4,PROVEN_SAFE,NONE
prog_001415,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001416,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001417,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001418,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001419,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001420,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001421,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001422,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001423,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001424,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001425,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001426,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001427,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001428,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001429,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001430,chatgpt,Python,1,0,1,CWE-502,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001431,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001432,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001433,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001434,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001435,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001436,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001437,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001438,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001439,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001440,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001441,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001442,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001443,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001444,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001445,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001446,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001447,chatgpt,Python,1,0,0,NONE,59.4,STATIC_FP_RISK,STATIC_ONLY
prog_001448,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001449,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001450,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001451,chatgpt,Python,1,0,0,NONE,59.0,STATIC_FP_RISK,STATIC_ONLY
prog_001452,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001453,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001454,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001455,chatgpt,Python,1,0,0,NONE,61.8,STATIC_FP_RISK,STATIC_ONLY
prog_001456,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001457,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001458,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001459,chatgpt,Python,0,0,1,CWE-95,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001460,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001461,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001462,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001463,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001464,chatgpt,Python,0,0,0,NONE,67.0,PROVEN_SAFE,NONE
prog_001465,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001466,chatgpt,Python,1,0,0,NONE,73.0,STATIC_FP_RISK,STATIC_ONLY
prog_001467,chatgpt,Python,0,0,0,NONE,71.8,PROVEN_SAFE,NONE
prog_001468,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001469,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001470,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001471,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001472,chatgpt,Python,0,0,0,NONE,67.4,PROVEN_SAFE,NONE
prog_001473,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001474,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001475,chatgpt,Python,1,0,1,CWE-22,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001476,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001477,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001478,chatgpt,Python,0,0,0,NONE,76.2,PROVEN_SAFE,NONE
prog_001479,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
